daily_avg,Date,GHI
1.466996797,2016-01-04,357.7142857142857
1.462905435,2017-12-31,67.5
9.498651486,2018-09-10,489.9230769230769
3.532625177,2015-12-16,113.14285714285714
7.625585374,2011-12-31,240.55555555555557
3.461352509,2016-11-18,161.0
6.520753322,2019-10-29,443.5
8.803889797,2013-01-26,339.3333333333333
9.911556288,2014-01-29,391.55555555555554
3.375316775,2019-12-18,206.4
1.192270253,2020-01-15,77.375
9.698417134,2016-11-15,313.3333333333333
13.13458534,2013-10-01,495.0
9.214801934,2014-01-28,387.6666666666667
13.29950249,2015-10-17,446.5
12.57984725,2015-10-25,394.6
1.581085191,2019-12-14,88.11111111111111
11.71073537,2016-02-20,418.2
8.858835944,2017-01-06,276.77777777777777
13.58587327,2020-09-03,548.25
12.67168243,2012-10-07,502.5
1.88295698,2020-01-21,274.7142857142857
6.642861251,2016-12-09,291.125
11.45755206,2013-10-27,382.4
25.77237909,2018-03-14,295.10526315789474
11.33681406,2012-10-28,384.9
12.54116288,2016-10-23,398.0
1.77724402,2013-12-10,316.1428571428572
11.69608805,2020-10-08,463.6
1.817861607,2013-02-10,189.5
4.310480219,2014-01-06,344.125
17.78655132,2018-07-02,451.3684210526316
10.01804926,2019-06-13,640.5
22.74896065,2018-03-08,311.6470588235294
20.66799251,2020-04-03,49.88235294117647
34.28640668,2020-12-22,101.375
6.602936967,2013-11-26,281.375
1.630799558,2017-01-17,121.0
14.46326899,2020-08-19,606.0
9.790941036,2014-11-08,361.25
11.85805055,2013-10-10,461.9
6.08281612,2018-02-26,422.09090909090907
7.613685377,2013-12-07,300.875
36.74385216,2019-08-28,301.4347826086956
7.235278667,2013-12-06,305.75
15.97265854,2014-09-13,534.25
11.88202696,2013-10-12,456.3
15.01836341,2016-10-08,469.8
7.117152397,2019-09-23,469.1666666666667
32.95894431,2017-10-17,178.875
12.34561029,2013-10-09,469.5
0.391332309,2014-01-10,113.33333333333331
1.356721656,2020-12-13,6.0
1.166895887,2020-02-12,103.125
9.267330435,2011-11-30,299.5
12.27312139,2012-02-18,420.8
38.62397099,2020-07-28,415.578947368421
0.37477335,2013-01-27,121.0
15.55577766,2015-09-13,514.5833333333334
7.535045353,2013-12-01,285.25
1.220340965,2016-03-23,86.33333333333333
3.699324003,2020-10-18,132.4
12.32300874,2012-10-08,477.9
1.155630674,2014-12-23,146.0
2.120720707,2017-01-20,122.0
13.14890831,2019-03-21,543.0909090909091
13.16625877,2016-10-18,416.5
19.55264967,2020-02-01,164.25
1.522240816,2011-12-20,77.85714285714286
2.094232507,2011-12-27,110.71428571428572
10.7457172,2011-10-29,376.2
22.50005806,2020-11-06,190.1764705882353
8.887372071,2012-01-19,321.8888888888889
14.22461977,2020-07-10,562.1333333333333
13.88572336,2015-10-11,453.7
12.68322839,2011-10-05,491.6
9.592622317,2016-11-05,319.6
3.04284835,2019-12-25,247.125
13.03256866,2011-10-04,494.5
6.306894513,2018-03-04,479.5
22.90313121,2018-10-29,177.68421052631578
8.609107602,2020-03-10,478.54545454545456
4.761541795,2020-10-31,380.44444444444446
7.015818249,2018-03-12,507.0
2.73441513,2019-11-19,119.5
7.796298091,2013-01-02,314.625
7.859839412,2020-03-30,551.8333333333334
15.08396895,2015-09-12,524.0833333333334
3.158642148,2018-10-14,83.6
2.725346431,2020-12-27,108.42857142857144
1.789533157,2017-01-09,79.85714285714286
1.105142624,2018-11-05,79.22222222222223
1.057596717,2011-11-22,106.33333333333331
7.312345333,2013-01-19,268.22222222222223
0.901709268,2015-11-23,377.6
4.278127627,2020-02-03,304.0
5.733160805,2019-11-12,275.09090909090907
47.63232062,2020-12-30,40.285714285714285
17.47245497,2015-08-24,603.5
6.371689462,2014-01-11,285.2857142857143
7.500803811,2016-12-29,218.25
1.062493801,2013-02-01,488.0
9.313637671,2015-12-09,276.75
0.43176655,2018-11-27,252.5
3.269087594,2019-11-25,278.375
11.36675125,2011-10-13,448.5
23.58358131,2017-10-18,248.64705882352945
14.44156738,2015-10-01,516.9
12.51318208,2017-11-10,313.4
23.04801849,2019-12-16,120.73333333333332
13.2469959,2015-01-30,417.25
15.38604358,2019-04-19,636.25
14.60691595,2015-09-20,482.5
14.76894783,2016-09-29,515.4
7.29548036,2017-12-18,272.5
13.61369469,2014-10-25,413.55555555555554
14.81299084,2012-08-06,604.2307692307693
11.6001851,2011-10-15,426.1
30.08607853,2019-03-31,351.10526315789474
8.029299096,2012-12-13,276.0
12.29716127,2012-10-10,468.0
17.88123085,2015-08-20,610.1666666666666
1.552844284,2017-01-21,169.85714285714286
5.167991916,2019-01-13,64.25
4.746086954,2020-01-20,157.66666666666666
3.956368789,2020-11-18,300.22222222222223
13.94982436,2019-04-08,564.75
0.353328334,2015-12-31,454.0
12.14559548,2016-02-07,383.3333333333333
12.69463672,2014-02-27,473.45454545454544
13.75037331,2012-09-10,532.25
14.41320903,2015-09-21,475.0
26.00776775,2019-07-12,490.1764705882353
9.82604594,2013-11-03,332.7
0.597267621,2013-12-09,409.75
1.788422741,2016-11-22,98.33333333333331
6.408869688,2020-03-08,462.09090909090907
0.914071397,2016-01-08,114.8
2.263417566,2017-12-26,210.9
14.95007808,2011-08-25,586.9166666666666
6.672555535,2016-12-06,358.0
15.75444503,2016-09-11,515.25
38.65619916,2019-08-22,323.6363636363636
7.668616021,2013-01-09,258.6666666666667
30.95397009,2019-12-10,131.5
6.033482508,2011-11-09,246.875
6.534896803,2012-12-02,251.375
4.199011796,2020-03-05,350.22222222222223
21.74852079,2018-12-04,47.71428571428572
15.07876855,2011-09-05,561.0833333333334
12.31820837,2014-10-26,407.0
13.66910462,2017-02-09,428.22222222222223
11.20644358,2015-09-28,467.0
12.90240248,2016-10-05,458.22222222222223
28.50754574,2017-11-26,151.9375
13.43624588,2013-09-12,520.3333333333334
17.84814806,2019-03-26,482.46153846153845
1.199310057,2013-12-03,96.28571428571428
14.4786729,2014-10-22,447.77777777777777
14.53403361,2016-10-07,479.9
22.85229066,2018-01-22,140.5
3.666791379,2015-12-03,172.75
11.2327559,2012-02-19,421.7
6.27685066,2020-02-08,330.8181818181818
1.631789661,2011-12-04,100.83333333333331
2.36990617,2016-11-30,91.28571428571428
13.60203294,2012-09-09,532.0833333333334
14.41433542,2016-09-18,480.6666666666667
12.18044262,2012-02-16,405.2
15.65194018,2016-07-09,643.0
14.53109738,2016-09-17,486.1666666666667
13.0360649,2020-09-04,539.8333333333334
1.778328324,2015-10-27,86.25
26.77191121,2020-01-08,120.6470588235294
15.73503319,2015-03-27,590.2727272727273
5.969027123,2020-03-03,434.54545454545456
9.373874494,2012-11-01,345.9
11.25343946,2013-02-13,415.55555555555554
4.53095122,2020-02-10,377.8888888888889
12.80785198,2011-10-02,508.8
0.343464599,2016-11-28,88.0
10.59943536,2011-11-01,349.6
0.85273254,2013-11-05,90.83333333333331
20.56381798,2018-07-08,411.2857142857143
27.4930361,2020-09-09,51.1764705882353
19.77027994,2018-03-13,344.75
10.48747777,2011-11-04,342.6
9.714062167,2014-12-17,280.875
51.33636018,2019-01-20,94.6086956521739
15.4269899,2019-08-09,552.9285714285714
12.8467034,2011-10-03,492.1
1.091481927,2014-10-13,89.44444444444444
14.19908948,2015-02-23,487.8
5.870046857,2018-02-25,406.6363636363636
10.39299279,2011-11-11,330.22222222222223
6.249738894,2014-12-02,216.375
8.860450795,2017-12-03,227.9
0.892843555,2018-11-12,99.25
11.97679694,2017-10-09,415.54545454545456
6.801301859,2020-03-13,489.8181818181818
8.305565401,2011-11-14,317.375
9.431557898,2014-12-30,275.375
9.019577099,2013-11-18,299.77777777777777
6.904878664,2013-12-18,281.125
1.090286415,2014-02-06,500.2857142857143
1.748014646,2014-12-12,89.14285714285714
3.468495138,2020-11-08,318.44444444444446
12.82654624,2014-10-15,421.2
15.14792932,2012-09-22,481.0833333333333
16.23926467,2014-09-06,553.3333333333334
12.84832768,2015-10-12,434.7
15.24933286,2014-09-16,508.0833333333333
9.350103983,2015-01-01,259.625
9.227107844,2015-11-15,293.1111111111111
0.922927746,2014-01-04,98.0
10.71811981,2015-01-13,358.0
17.03391897,2015-03-26,565.4545454545455
35.97144977,2018-01-26,133.8235294117647
6.841624941,2018-09-16,490.6666666666667
1.342238395,2017-11-04,96.42857142857144
7.590548352,2012-11-30,301.875
2.271449991,2012-12-18,132.16666666666666
11.66307972,2013-10-11,446.2
7.655985204,2017-11-21,240.88888888888889
36.35606831,2019-11-15,181.26666666666668
35.36331853,2020-04-29,64.21739130434783
6.182081967,2013-11-22,327.5
17.35019081,2015-08-25,591.1666666666666
1.608094433,2018-11-06,74.7
15.87258328,2016-08-22,586.3333333333334
15.43273052,2015-09-09,526.5
16.87348661,2018-06-03,490.05555555555554
8.577366581,2018-03-21,544.0
17.055728,2019-03-22,505.5
6.688924133,2012-12-25,308.75
23.88168331,2018-03-24,53.42857142857143
7.312063275,2019-10-21,288.25
8.291261499,2016-01-14,309.0
29.05780618,2020-04-19,393.2631578947368
11.06137669,2011-10-24,444.8333333333333
10.40226738,2018-02-18,379.7
23.08382204,2020-06-12,514.8235294117648
3.335110253,2019-12-13,82.3
0.959806296,2016-12-12,377.3333333333333
8.235905009,2014-11-06,286.25
3.54343324,2017-02-08,386.4
27.62610077,2020-12-16,84.6
3.334429522,2015-02-27,553.3333333333334
15.55812055,2015-03-21,531.0909090909091
8.58501888,2017-11-19,262.9
14.28290754,2011-06-28,662.4615384615385
16.03725305,2015-03-11,529.2
2.151396214,2018-09-29,96.22222222222224
1.4698834,2013-10-31,102.85714285714286
12.93251955,2016-02-11,429.8888888888889
5.805628599,2017-12-05,244.875
6.337968628,2011-12-26,227.875
8.709870541,2016-01-18,316.25
14.09850069,2016-03-16,504.54545454545456
3.726435933,2016-12-21,113.125
11.91548416,2012-10-03,493.2
12.18028422,2020-10-05,478.3
22.81366974,2018-11-20,163.125
1.445197413,2014-03-27,101.11111111111111
15.63773585,2015-03-31,537.3333333333334
11.66195126,2012-10-15,429.9
13.33048538,2015-02-19,461.0
5.482343408,2020-02-22,421.5
14.09215424,2013-09-02,564.25
2.939786506,2014-02-11,450.0
6.183926049,2018-02-04,263.55555555555554
5.353578585,2012-01-01,204.8571428571429
11.20055452,2019-06-08,544.4375
1.972825905,2018-11-16,181.5
14.66293071,2019-07-30,613.9230769230769
12.9478633,2015-10-18,425.2
2.509997585,2020-11-22,194.22222222222223
1.094947968,2015-12-21,100.0
30.93984667,2019-04-26,484.3125
29.54484545,2019-10-02,59.5625
10.62733937,2019-10-18,411.4
6.137654939,2011-12-09,314.625
25.03621475,2018-07-07,372.1739130434783
14.52376737,2018-04-07,592.0
16.56921029,2018-06-04,392.4090909090909
8.231282043,2011-11-21,276.3333333333333
13.9562054,2016-10-11,442.2
2.064694037,2014-02-07,450.75
20.41534402,2018-07-06,476.8333333333333
37.51173423,2018-11-19,107.1304347826087
12.86300953,2015-02-22,463.5
11.52179429,2020-09-30,407.8181818181818
2.837240139,2017-11-18,198.57142857142856
1.083422968,2016-12-17,108.8
27.75329326,2020-09-13,319.89473684210526
8.201887044,2013-01-17,283.3333333333333
10.27508873,2015-01-23,338.25
13.4523054,2011-09-06,554.75
10.00501347,2015-12-05,260.25
14.46526735,2013-09-23,462.25
26.93259016,2019-08-23,374.42105263157896
12.3150033,2016-10-24,388.2
8.021893248,2011-09-07,549.9166666666666
13.23771492,2013-09-14,504.8333333333333
58.31185346,2020-12-29,56.06666666666667
9.183140737,2012-01-28,356.55555555555554
13.46792802,2020-08-21,542.2307692307693
1.770292511,2014-02-10,479.75
12.66212004,2014-02-26,455.27272727272725
13.52936448,2015-02-12,426.1111111111111
15.36813702,2014-07-23,627.6923076923077
27.02509014,2019-04-20,463.75
26.71342452,2020-05-05,58.27777777777778
2.023469038,2013-10-16,93.11111111111111
5.636988513,2018-02-27,403.6363636363636
23.6867739,2018-09-12,323.8421052631579
14.77086842,2014-07-09,643.2307692307693
22.39322836,2018-12-12,99.5
26.42553943,2017-12-15,43.16666666666666
33.96565686,2020-04-30,398.25
12.26370452,2016-02-12,443.0
6.998840332,2012-01-14,321.875
9.868311358,2016-01-16,340.75
21.45892255,2019-09-27,53.333333333333336
5.136901888,2015-01-04,287.42857142857144
7.95277384,2018-08-29,560.5833333333334
26.11837565,2018-08-02,381.8095238095238
13.97354897,2013-03-21,556.4545454545455
1.775476309,2019-12-29,168.71428571428572
0.916665146,2015-12-06,109.6
1.979422489,2015-12-25,84.57142857142857
2.346243525,2019-09-22,91.16666666666669
3.005771248,2017-12-28,11.0
9.713636151,2020-05-08,646.2307692307693
20.22052332,2017-06-27,402.6363636363636
3.971838361,2018-10-06,107.33333333333331
16.19469017,2016-07-08,648.6923076923077
12.44967103,2013-02-19,418.0
1.215846112,2012-11-06,97.16666666666669
8.720182458,2012-11-15,300.8888888888889
15.6217466,2014-09-07,536.8333333333334
37.45537804,2017-03-07,210.45833333333331
14.60761651,2012-06-22,658.5384615384615
15.2198138,2011-08-11,585.9230769230769
1.456328716,2016-12-13,340.3333333333333
4.689082327,2017-12-23,200.3
11.38228803,2019-11-06,276.4
11.63379361,2011-10-09,463.3
12.6233574,2012-02-25,478.6
5.171650188,2020-02-11,282.25
10.6231333,2012-10-29,380.8888888888889
2.097964912,2013-11-21,107.42857142857144
16.85772253,2016-05-04,668.3333333333334
31.71252084,2019-02-06,44.78260869565217
4.351704501,2020-12-28,209.5
14.00799616,2012-03-10,481.54545454545456
27.58438251,2019-08-27,428.0
2.619770261,2018-10-19,97.2
2.615706377,2011-12-12,101.14285714285714
1.817158923,2020-10-20,119.57142857142856
1.05780005,2011-09-26,117.71428571428572
13.95396952,2012-03-09,479.3636363636364
8.034554631,2017-04-07,587.3333333333334
6.488260331,2017-12-09,273.875
4.246543524,2017-12-11,165.57142857142858
25.72935467,2017-12-19,127.75
5.338915069,2012-01-02,216.7142857142857
7.179693682,2014-01-19,302.0
15.86534079,2015-07-30,610.6153846153846
11.03446265,2011-10-31,358.3
1.424313337,2020-10-22,113.22222222222224
15.27613883,2011-08-21,589.6666666666666
2.189471077,2017-01-11,111.14285714285714
2.142947014,2020-12-06,229.5
1.950803218,2015-09-18,128.42857142857142
5.505082541,2015-11-24,331.5
9.825335226,2017-02-05,349.22222222222223
13.84737323,2020-08-20,544.7692307692307
12.02440309,2016-10-21,384.9
3.043559815,2019-12-07,245.125
14.8703844,2020-06-07,529.3125
22.63501434,2018-09-18,81.05882352941177
13.70369961,2015-02-14,440.44444444444446
0.687181991,2018-12-02,118.28571428571428
34.71698729,2019-05-21,57.95238095238095
26.59869055,2020-01-07,100.13333333333334
2.447687152,2017-01-03,107.85714285714286
11.634495,2011-10-06,467.6
14.85904446,2016-10-09,453.4
15.74184482,2011-08-15,560.6923076923077
17.22803568,2015-08-12,615.9166666666666
9.534005478,2015-11-14,273.3
13.48668919,2016-10-20,400.7
4.630287007,2020-01-19,13.666666666666666
13.41746615,2013-04-01,566.8333333333334
16.93659657,2015-07-31,607.5384615384615
7.392830929,2020-03-31,546.6666666666666
2.708155462,2014-11-13,100.625
3.340803276,2015-11-20,123.0
1.828821551,2017-11-17,104.85714285714286
29.38752156,2019-02-05,81.85714285714286
1.348596887,2014-11-22,112.83333333333331
16.66664225,2015-08-03,608.0
10.13871618,2017-05-31,548.875
7.012061674,2020-03-17,511.3636363636364
20.54573506,2019-02-03,80.0
13.35729721,2020-08-23,568.3333333333334
17.4491669,2015-08-23,599.5
36.49248823,2019-03-10,349.0
28.20599076,2020-04-06,46.17391304347826
0.488709282,2013-01-31,522.4
2.903460136,2013-11-17,146.875
10.89998782,2014-10-09,441.6
15.44340857,2012-06-25,626.7142857142857
32.18168882,2019-12-20,98.72222222222224
2.349147247,2016-11-25,130.125
1.584868404,2015-10-28,95.0
14.60401665,2017-07-07,496.7058823529412
13.93442609,2018-06-29,594.8571428571429
0.461312059,2016-02-14,140.5
33.40789139,2020-12-18,75.2
3.196566798,2020-11-23,140.8
14.64630144,2016-03-11,480.54545454545456
6.22362929,2020-02-23,410.5
13.49581166,2012-09-19,472.5833333333333
35.93439525,2019-10-12,232.44444444444449
4.309314501,2018-11-30,214.66666666666663
37.46569745,2020-05-30,352.6666666666667
1.06276037,2013-03-09,98.66666666666669
12.12293251,2012-10-02,488.0
13.78098282,2020-07-13,632.6923076923077
14.12614338,2020-06-08,602.5714285714286
28.58635955,2020-06-25,390.59090909090907
1.680146953,2015-11-30,110.85714285714286
12.66231999,2012-02-27,426.27272727272725
3.679888513,2011-12-21,211.125
1.689502163,2015-12-12,121.71428571428572
4.66011807,2020-12-31,117.0
12.69187504,2012-09-28,469.27272727272725
5.857090281,2017-11-16,250.25
15.50406638,2012-08-17,572.0769230769231
13.77227286,2016-09-20,461.1666666666667
12.14490034,2011-10-08,461.6
11.10758534,2017-07-14,559.5333333333333
32.00600807,2017-02-26,251.16666666666663
16.25190955,2016-06-21,621.7142857142857
4.963208969,2012-12-22,284.5
9.841157401,2011-10-22,384.4
8.918206141,2017-02-02,342.0
11.95560011,2019-03-17,544.5
6.487810953,2017-01-01,251.375
15.52552426,2014-06-25,601.9285714285714
15.22770129,2014-08-13,566.1538461538462
7.994557654,2015-12-18,258.375
16.15362773,2016-05-18,651.3846153846154
1.197640796,2018-12-19,140.375
1.590081383,2020-01-09,154.57142857142858
4.383404064,2020-11-04,341.22222222222223
14.71026619,2011-08-29,561.25
6.152670278,2013-12-05,253.375
16.51769915,2016-06-16,611.5714285714286
10.91815642,2012-10-21,388.7
1.200417797,2018-01-10,117.625
3.622632516,2020-11-19,264.44444444444446
1.914754881,2018-02-24,98.11111111111111
1.067176718,2014-02-03,454.57142857142856
1.554198528,2014-12-10,96.75
8.29289164,2014-12-25,258.125
1.915556859,2015-02-26,617.2857142857143
14.47721683,2020-08-15,559.5384615384615
7.614801403,2013-01-07,229.11111111111111
14.50148691,2011-07-04,645.7692307692307
14.44768222,2018-07-24,578.8571428571429
6.849765449,2020-03-07,410.5833333333333
22.79660304,2018-12-03,63.0
20.73842346,2018-12-24,111.25
8.8742954,2012-01-15,284.6666666666667
32.36867962,2017-02-25,286.875
23.86260672,2017-07-08,379.1363636363636
6.48667997,2013-01-08,286.5
16.46835665,2014-03-23,564.9090909090909
15.75802684,2015-03-28,537.6666666666666
6.152225652,2012-11-04,321.75
2.096542231,2017-02-07,132.25
1.509009522,2018-01-14,118.75
15.56654441,2012-06-12,629.2857142857143
14.62789773,2012-07-31,604.5384615384615
14.44709005,2013-08-10,581.3076923076923
14.72068629,2017-07-30,620.1538461538462
10.39344313,2012-10-26,371.8
9.691633545,2019-02-01,5.5
16.22050315,2017-10-10,55.90909090909091
3.139192419,2019-04-11,110.9090909090909
2.165271198,2015-12-15,90.85714285714286
1.521526825,2020-10-26,101.0
31.8597763,2019-07-19,343.17391304347825
16.44135582,2016-07-01,662.8461538461538
23.19013812,2019-01-24,31.75
6.891191334,2012-11-27,279.25
2.290311625,2020-02-07,321.55555555555554
13.94007722,2016-09-19,492.6363636363636
19.81793628,2019-02-21,266.8666666666667
1.512057766,2016-04-30,118.2
8.020708714,2011-11-24,271.125
18.20501868,2015-04-27,636.3333333333334
13.63097286,2013-09-25,443.4166666666667
2.457390484,2014-12-13,143.75
0.926831474,2014-04-13,136.0
1.461492233,2020-01-04,113.11111111111111
13.96645464,2019-08-07,580.9230769230769
9.983233607,2018-02-11,81.0
1.640576122,2015-12-22,105.57142857142856
16.54570342,2020-09-05,485.0
8.277333727,2011-09-29,316.09090909090907
2.135044546,2017-12-17,106.57142857142856
1.196762816,2016-11-23,215.33333333333331
4.170480173,2020-02-15,382.0
15.89424082,2016-06-17,611.2857142857143
15.21530548,2011-09-04,541.5833333333334
0.826507537,2018-02-14,465.0
9.836376545,2019-06-07,531.1875
9.013155376,2020-04-21,620.8333333333334
18.53954458,2018-02-22,62.266666666666666
10.59474221,2013-10-21,401.9
4.435142228,2019-11-14,254.8
2.346783963,2017-01-19,109.625
1.794066749,2011-11-05,91.0
9.640194012,2012-01-30,333.22222222222223
7.829320954,2014-11-30,250.25
12.00301864,2013-10-02,454.7
13.50770203,2017-09-22,444.5
12.25456413,2015-10-16,413.8
1.678581562,2015-10-31,101.57142857142856
13.00508952,2017-09-30,452.7272727272728
3.919716871,2018-02-13,6.0
19.22181286,2019-06-05,401.55555555555554
8.980638568,2012-11-17,280.77777777777777
13.13338634,2011-09-11,507.8333333333333
13.08830202,2011-09-21,488.8181818181818
17.08193518,2016-06-07,628.4285714285714
1.150363795,2012-02-07,107.875
8.648607692,2014-11-18,318.125
8.75738662,2019-09-24,403.1538461538461
14.38205191,2020-07-23,609.4615384615385
4.658853617,2015-12-10,190.625
1.988801008,2018-01-03,228.0
20.66510743,2017-06-06,437.9
14.35629653,2020-06-17,617.5
16.26158991,2016-06-15,600.8571428571429
8.410095201,2016-11-14,289.77777777777777
22.43161106,2019-12-15,56.11764705882353
14.4221757,2018-04-04,576.0
12.47951574,2014-02-21,378.9090909090909
14.79489763,2012-04-11,594.8333333333334
11.936784,2018-10-03,408.0
11.58731409,2019-02-27,371.45454545454544
13.19587665,2020-10-11,350.9166666666667
0.348796317,2013-12-31,137.0
14.08301081,2013-06-13,614.2857142857143
18.1534091,2017-07-01,406.1428571428572
12.95077975,2020-07-12,621.9230769230769
15.57757862,2016-08-13,600.25
8.968609596,2013-11-19,264.55555555555554
3.424582669,2014-02-13,426.75
12.17096769,2017-02-13,404.0
8.853610032,2016-11-26,285.125
6.434525292,2011-12-23,237.875
0.861917787,2017-03-30,113.44444444444444
53.07285689,2019-01-23,30.181818181818183
10.27725186,2020-10-10,438.0
5.697875501,2020-02-27,401.8181818181818
1.973297337,2012-12-31,103.75
6.499470306,2013-11-06,253.22222222222223
5.753663468,2011-12-07,314.42857142857144
15.18679178,2018-04-28,605.0769230769231
14.42010503,2016-09-06,507.1666666666667
1.984018316,2016-11-27,125.42857142857144
23.62745593,2017-05-06,444.0
0.261335429,2013-12-16,161.0
16.28067445,2016-07-16,631.5384615384615
2.647099952,2017-12-25,210.44444444444449
6.791401919,2012-12-05,242.875
6.610413745,2017-01-12,277.5
3.191443328,2019-02-13,392.7142857142857
12.85300988,2012-09-15,500.0
15.05175421,2013-05-24,622.0
14.30670167,2015-09-11,516.6666666666666
26.51165452,2018-01-16,122.82352941176472
10.88342865,2011-05-16,693.5
15.15051663,2012-08-05,606.6153846153846
3.913140033,2020-01-24,44.75
8.392839267,2014-01-17,283.8888888888889
2.511003506,2016-12-14,301.85714285714283
1.399568819,2011-12-03,111.71428571428572
1.792758435,2016-01-25,128.57142857142858
5.325701635,2017-01-28,231.0
1.911733142,2020-11-15,122.8
13.08252427,2013-09-27,470.6363636363636
2.718610129,2013-12-02,118.875
8.877395414,2011-11-18,273.6666666666667
16.94366841,2018-04-19,575.1538461538462
3.041431711,2018-12-09,215.125
15.58522528,2016-08-21,587.25
15.01624026,2015-07-17,616.0
8.083283713,2013-11-07,314.3
22.5370367,2019-02-22,253.8235294117647
14.34705305,2011-08-27,549.25
8.978678036,2016-12-22,250.875
12.74114604,2020-09-25,471.09090909090907
1.801472909,2018-01-11,131.88888888888889
1.795692462,2018-11-07,95.66666666666669
1.444706374,2018-01-09,136.5
40.9565049,2020-04-18,319.5217391304348
18.86847774,2019-06-10,480.44444444444446
10.0420352,2011-10-21,400.1
10.58249971,2013-02-20,399.9
2.601115539,2015-01-22,117.375
11.13188334,2015-02-18,494.22222222222223
15.47445567,2018-04-29,657.4166666666666
2.025774442,2012-02-06,116.5
2.851839532,2013-11-04,110.75
1.355010673,2012-12-19,104.66666666666669
14.52375296,2014-09-18,480.9166666666667
20.28158365,2020-07-24,458.88235294117646
44.06496753,2020-12-17,0.6666666666666666
8.359765771,2016-11-29,239.125
34.89304194,2019-10-10,89.42857142857143
17.88497743,2015-04-30,642.1666666666666
3.572446159,2019-02-02,274.75
2.569105009,2019-12-24,210.375
0.408164965,2020-01-12,137.16666666666666
6.816573222,2017-01-14,256.8888888888889
4.202367617,2019-11-24,174.36363636363637
3.058568483,2013-11-25,127.28571428571428
13.2512934,2012-08-10,560.5384615384615
3.74556827,2018-06-21,131.0
7.396264304,2014-11-29,271.125
4.793112297,2018-10-01,158.66666666666666
9.081160146,2013-10-26,361.2
23.50917731,2018-01-04,1.625
9.708014579,2016-01-23,297.55555555555554
14.67608404,2011-08-19,587.75
50.39747806,2020-12-19,42.27272727272727
13.58426717,2012-03-08,468.3636363636364
11.38071831,2018-02-12,93.5
14.50291521,2011-08-14,565.0769230769231
12.39151103,2018-02-06,31.0
4.502365209,2019-02-14,427.875
31.67436633,2017-03-15,265.54545454545456
16.17365747,2020-06-16,577.6
16.9256268,2015-06-19,610.3571428571429
15.38172661,2015-07-23,610.8461538461538
9.082818027,2018-07-16,571.3571428571429
1.453643207,2012-02-03,119.14285714285714
1.318808736,2019-01-18,212.0
2.738135308,2011-11-25,117.75
14.71725591,2020-06-11,610.0
15.17112634,2015-03-05,541.8
10.03033341,2012-10-27,355.8
18.50345622,2020-01-14,122.88235294117646
18.20849604,2018-09-11,356.5882352941176
12.81716968,2020-08-27,544.25
1.79251857,2015-11-27,115.0
14.15306672,2012-06-19,598.5714285714286
9.477002695,2019-05-23,579.5714285714286
13.90359344,2012-09-08,524.1666666666666
33.15027894,2019-03-16,286.8421052631579
14.65728899,2011-06-29,604.0
8.549520794,2011-11-03,310.5
11.64657081,2020-08-28,476.3333333333333
7.424029259,2017-09-08,521.0833333333334
14.3055006,2013-07-10,639.8461538461538
29.230053,2020-07-26,454.6875
15.14112508,2012-04-10,593.3333333333334
13.21743244,2013-03-02,471.7272727272728
13.6315944,2018-07-09,592.2142857142857
12.81579217,2012-09-11,507.6666666666667
4.853009336,2015-12-17,192.0
14.82684476,2013-07-28,603.7692307692307
2.254027885,2013-09-28,111.44444444444444
12.74360914,2017-02-14,399.77777777777777
14.66522193,2018-11-10,153.6875
4.40377552,2018-12-07,171.9
17.16835023,2015-04-10,579.4166666666666
36.5420947,2018-10-24,221.375
8.681222642,2020-10-16,358.9
20.69101441,2018-12-11,108.125
16.82494907,2016-04-11,587.75
0.280646309,2014-01-01,116.0
8.359692506,2016-01-13,258.77777777777777
14.51962685,2017-04-23,627.25
16.76604056,2014-04-22,628.3333333333334
1.348716729,2014-01-03,169.0
14.04054928,2011-09-19,515.0909090909091
0.863406027,2016-02-02,108.85714285714286
1.426089886,2020-10-29,114.33333333333331
5.470708905,2017-11-28,155.55555555555554
15.3413245,2013-04-20,622.8333333333334
16.37519545,2016-06-27,594.8571428571429
10.19941215,2016-11-01,346.1111111111111
18.04319991,2015-04-23,642.0
17.71256212,2017-06-07,483.1666666666667
27.85322883,2017-07-17,393.6190476190476
2.388399994,2020-11-29,216.25
16.46639412,2016-03-25,549.1818181818181
9.788265775,2017-06-24,620.6428571428571
13.91998551,2014-09-27,503.9
7.076380635,2013-01-22,276.3333333333333
15.46722182,2015-03-09,507.3
1.439163252,2020-10-23,128.25
4.225945175,2018-02-03,126.22222222222224
16.57231764,2014-04-08,564.3333333333334
16.15374853,2016-04-02,553.25
2.68246742,2015-10-24,137.11111111111111
3.30022343,2019-12-23,181.22222222222223
10.93590472,2020-10-09,437.0
18.88817953,2017-03-04,281.5882352941176
31.69326849,2019-02-19,191.35294117647055
5.907480279,2011-12-17,238.5
6.370966254,2012-12-14,246.25
6.616132356,2016-12-07,261.75
13.63610635,2019-01-27,32.0
4.266360282,2020-10-30,312.9
10.92866992,2011-05-17,695.1666666666666
14.89635149,2013-05-12,640.3846153846154
14.13932548,2014-03-16,511.7272727272728
5.161430701,2015-12-24,173.71428571428572
12.70079682,2020-03-27,75.86666666666666
33.79750435,2019-01-19,138.375
14.99670104,2012-05-29,608.5
13.1311284,2015-09-26,502.8
