Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,813957,-,-,-,41.65,-91.54,0,213,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,10,14,14,30,13.5,58,817,363,0,4.9,58,817,0,363,55.870000000000005,68.06,0.14,988,1.1,259,2.7,18.8992,14.6683
2021,10,14,15,30,15.3,66,896,518,0,5.2,66,896,0,518,51.01,59.67,0.14,988,1,252,2.6,28.6128,22.3517
2021,10,14,16,30,17,70,934,626,0,5.9,70,934,0,626,48.050000000000004,53.46,0.14,988,1.1,249,2.7,35.6696,27.9408
2021,10,14,17,30,18.5,71,951,678,0,6.5,71,951,0,678,45.34,50.31,0.14,987,1.1,249,2.9000000000000004,39.1234,30.6773
2021,10,14,18,30,19.700000000000003,69,946,667,0,6.800000000000001,69,946,0,667,43.050000000000004,50.82,0.14,987,1.2000000000000002,250,2.9000000000000004,38.4148,30.1172
2021,10,14,19,30,20.3,68,923,599,0,6.9,68,923,0,599,41.68,54.88,0.14,986,1.2000000000000002,251,2.8000000000000003,33.9160,26.5531
2021,10,14,20,30,20.400000000000002,63,872,475,0,6.800000000000001,63,872,0,475,41.27,61.77,0.14,986,1.3,255,2.6,25.9052,20.2114
2021,10,14,21,30,19.6,54,777,312,0,6.6000000000000005,54,777,0,312,42.86,70.61,0.14,986,1.3,261,1.9000000000000001,15.8848,12.2914
2021,10,14,22,30,17.2,38,570,131,0,9.1,38,570,0,131,58.910000000000004,80.66,0.14,986,1.3,276,1.1,0.0000,0.0000
2021,10,14,23,30,15.700000000000001,3,28,2,0,9.700000000000001,3,28,0,2,67.58,91.57000000000001,0.14,986,1.3,287,1,0.0000,0.0000
2021,10,15,0,30,13.700000000000001,0,0,0,0,8.1,0,0,0,0,69.04,102.73,0.14,986,1.3,314,1.1,0.0000,0.0000
2021,10,15,1,30,12.600000000000001,0,0,0,0,7.800000000000001,0,0,0,0,72.35000000000001,113.89,0.14,987,1.3,329,1.1,0.0000,0.0000
2021,10,15,2,30,11.5,0,0,0,0,7.4,0,0,0,0,75.77,124.67,0.14,987,1.4000000000000001,343,1.2000000000000002,0.0000,0.0000
2021,10,15,3,30,10.5,0,0,0,3,6.9,0,0,0,0,78.56,134.47,0.14,987,1.4000000000000001,354,1.4000000000000001,0.0000,0.0000
2021,10,15,4,30,10,0,0,0,0,6.300000000000001,0,0,0,0,77.73,142.3,0.14,987,1.5,358,1.9000000000000001,0.0000,0.0000
2021,10,15,5,30,9.5,0,0,0,4,5.5,0,0,0,0,76.3,146.59,0.14,987,1.5,180,2.3000000000000003,0.0000,0.0000
2021,10,15,6,30,8.8,0,0,0,4,4.9,0,0,0,0,76.46000000000001,145.91,0.14,987,1.5,1,2.4000000000000004,0.0000,0.0000
2021,10,15,7,30,8.1,0,0,0,4,4.5,0,0,0,0,77.93,140.52,0.14,988,1.6,2,2.3000000000000003,0.0000,0.0000
2021,10,15,8,30,7.5,0,0,0,4,4.2,0,0,0,0,79.38,132.05,0.14,988,1.6,3,2.1,0.0000,0.0000
2021,10,15,9,30,7,0,0,0,0,3.9000000000000004,0,0,0,0,80.84,121.93,0.14,988,1.6,4,2.1,0.0000,0.0000
2021,10,15,10,30,6.7,0,0,0,4,3.8000000000000003,0,0,0,0,81.77,111.02,0.14,988,1.7000000000000002,181,2.2,0.0000,0.0000
2021,10,15,11,30,6.7,0,0,0,7,3.9000000000000004,0,0,0,0,82.28,99.85000000000001,0.14,988,1.9000000000000001,349,2.7,0.0000,0.0000
2021,10,15,12,30,7.2,14,121,17,7,4.2,6,0,71,6,81.06,88.43,0.14,989,2,337,3.3000000000000003,0.0000,0.0000
2021,10,15,13,30,8.4,52,549,166,7,4.6000000000000005,46,31,4,52,76.74,78.06,0.14,990,2.1,336,3.3000000000000003,2.4878,1.9012
2021,10,15,14,30,10.200000000000001,73,720,339,4,5.1000000000000005,86,3,0,87,70.75,68.31,0.14,990,2.1,343,3,4.5200,3.5072
2021,10,15,15,30,12.200000000000001,81,819,491,4,5.1000000000000005,170,100,0,220,61.7,59.96,0.14,990,1.9000000000000001,347,3,12.1317,9.4755
2021,10,15,16,30,14.4,86,872,601,4,4.9,105,2,0,106,52.730000000000004,53.79,0.14,990,1.8,339,3.1,6.0313,4.7239
2021,10,15,17,30,16.3,83,907,658,4,4.4,221,82,0,273,45.1,50.68,0.14,989,1.6,328,3.7,15.7314,12.3339
2021,10,15,18,30,17.400000000000002,78,919,654,0,3.6,122,780,0,611,39.89,51.2,0.14,988,1.4000000000000001,319,4.6000000000000005,35.1382,27.5451
2021,10,15,19,30,17.7,74,900,587,7,2.8000000000000003,254,143,0,336,36.95,55.25,0.14,988,1.4000000000000001,311,5.2,18.9920,14.8668
2021,10,15,20,30,17,70,847,466,7,2,190,173,0,271,36.49,62.11,0.14,988,1.3,307,5.300000000000001,14.7473,11.5034
2021,10,15,21,30,15.600000000000001,61,738,302,8,1.4000000000000001,98,460,11,248,38.13,70.93,0.14,988,1.3,304,4.5,12.5895,9.7374
2021,10,15,22,30,13.5,41,524,123,8,1.8,51,249,39,90,45.03,80.95,0.14,989,1.3,298,3,0.0000,0.0000
2021,10,15,23,30,12.4,3,22,2,4,3.6,1,0,29,1,54.99,91.86,0.14,989,1.2000000000000002,294,2.1,0.0000,0.0000
2021,10,16,0,30,10.4,0,0,0,0,3.9000000000000004,0,0,0,0,64.12,103.02,0.14,990,1.1,296,2.2,0.0000,0.0000
2021,10,16,1,30,9.3,0,0,0,0,3.5,0,0,0,0,67.11,114.18,0.14,990,1.1,300,2.4000000000000004,0.0000,0.0000
2021,10,16,2,30,8.5,0,0,0,0,3.3000000000000003,0,0,0,0,69.88,124.97,0.14,990,1.1,304,2.7,0.0000,0.0000
2021,10,16,3,30,7.800000000000001,0,0,0,0,3.1,0,0,0,0,72.21000000000001,134.79,0.14,990,1.1,307,2.9000000000000004,0.0000,0.0000
2021,10,16,4,30,7,0,0,0,0,3,0,0,0,0,75.87,142.65,0.14,991,1.1,306,2.8000000000000003,0.0000,0.0000
2021,10,16,5,30,6.2,0,0,0,0,3,0,0,0,0,80.23,146.96,0.14,991,1.1,303,2.6,0.0000,0.0000
2021,10,16,6,30,5.6000000000000005,0,0,0,0,3,0,0,0,0,83.37,146.25,0.14,991,1.1,298,2.4000000000000004,0.0000,0.0000
2021,10,16,7,30,5,0,0,0,0,2.9000000000000004,0,0,0,0,86.35000000000001,140.82,0.14,991,1.1,294,2.3000000000000003,0.0000,0.0000
2021,10,16,8,30,4.6000000000000005,0,0,0,0,2.8000000000000003,0,0,0,0,88.02,132.3,0.14,991,1.1,292,2.3000000000000003,0.0000,0.0000
2021,10,16,9,30,4.1000000000000005,0,0,0,0,2.7,0,0,0,0,90.35000000000001,122.15,0.14,992,1.1,293,2.3000000000000003,0.0000,0.0000
2021,10,16,10,30,3.7,0,0,0,0,2.5,0,0,29,0,91.84,111.23,0.14,992,1,294,2.2,0.0000,0.0000
2021,10,16,11,30,3.4000000000000004,0,0,0,0,2.3000000000000003,0,0,0,0,92.38,100.05,0.14,992,0.9,295,2.4000000000000004,0.0000,0.0000
2021,10,16,12,30,3.9000000000000004,14,145,17,0,2.1,14,145,0,17,87.76,88.62,0.14,993,0.9,295,3,0.0000,0.0000
2021,10,16,13,30,5.800000000000001,46,633,175,0,1.9000000000000001,46,633,0,175,76.08,78.28,0.14,994,0.8,292,3.4000000000000004,8.3644,6.3898
2021,10,16,14,30,9.200000000000001,61,811,357,0,2,61,811,0,357,60.800000000000004,68.56,0.14,994,0.8,300,4.1000000000000005,18.5082,14.3570
2021,10,16,15,30,12.4,68,895,512,0,0.1,68,895,0,512,42.76,60.25,0.14,995,0.8,311,5.1000000000000005,28.1855,22.0108
2021,10,16,16,30,14.100000000000001,73,940,624,0,-1.1,73,940,0,624,35.17,54.120000000000005,0.14,995,0.7000000000000001,310,5.4,35.4531,27.7646
2021,10,16,17,30,15.3,77,955,677,0,-1,77,955,0,677,32.8,51.04,0.14,994,0.7000000000000001,309,5.5,38.9579,30.5409
2021,10,16,18,30,16.1,76,952,668,0,-0.9,76,952,0,668,31.44,51.57,0.14,994,0.7000000000000001,306,5.5,38.3606,30.0678
2021,10,16,19,30,16.6,73,925,595,0,-1.1,73,925,0,595,29.91,55.61,0.14,993,0.8,304,5.5,33.5745,26.2781
2021,10,16,20,30,16.5,66,876,471,0,-1.5,66,876,0,471,29.240000000000002,62.45,0.14,993,0.8,302,5.300000000000001,25.5741,19.9442
2021,10,16,21,30,15.700000000000001,56,782,307,0,-1.7000000000000002,56,782,0,307,30.41,71.24,0.14,994,0.8,301,4.3,15.5403,12.0146
2021,10,16,22,30,12.9,37,572,124,0,-0.6000000000000001,37,572,0,124,39.45,81.25,0.14,994,0.8,299,2.7,0.0000,0.0000
2021,10,16,23,30,10.8,0,0,0,0,1.7000000000000002,0,0,0,0,53.27,92.14,0.14,994,0.8,297,1.9000000000000001,0.0000,0.0000
2021,10,17,0,30,8.9,0,0,0,0,1.7000000000000002,0,0,0,0,60.56,103.29,0.15,994,0.8,289,1.8,0.0000,0.0000
2021,10,17,1,30,8.4,0,0,0,0,1.6,0,0,0,0,62.06,114.46000000000001,0.15,994,0.9,283,1.9000000000000001,0.0000,0.0000
2021,10,17,2,30,8,0,0,0,0,1.4000000000000001,0,0,0,0,63.26,125.26,0.15,994,0.9,277,2,0.0000,0.0000
2021,10,17,3,30,7.800000000000001,0,0,0,0,1.3,0,0,0,0,63.38,135.11,0.15,994,0.9,274,2.3000000000000003,0.0000,0.0000
2021,10,17,4,30,7.6000000000000005,0,0,0,0,1.2000000000000002,0,0,0,0,63.800000000000004,143.01,0.15,994,1,274,2.6,0.0000,0.0000
2021,10,17,5,30,7.2,0,0,0,0,1.3,0,0,0,0,66.07000000000001,147.33,0.15,994,1,275,2.8000000000000003,0.0000,0.0000
2021,10,17,6,30,6.7,0,0,0,0,1.6,0,0,0,0,69.74,146.6,0.15,994,1,278,2.9000000000000004,0.0000,0.0000
2021,10,17,7,30,6.2,0,0,0,0,1.9000000000000001,0,0,0,0,73.94,141.11,0.15,995,1,283,2.9000000000000004,0.0000,0.0000
2021,10,17,8,30,5.6000000000000005,0,0,0,0,2.2,0,0,0,0,78.78,132.55,0.15,995,1,288,2.7,0.0000,0.0000
2021,10,17,9,30,5,0,0,0,0,2.5,0,0,0,0,83.8,122.37,0.15,995,1,292,2.5,0.0000,0.0000
2021,10,17,10,30,4.4,0,0,0,0,2.7,0,0,0,0,88.66,111.43,0.15,995,0.9,298,2.2,0.0000,0.0000
2021,10,17,11,30,3.8000000000000003,0,0,0,0,2.8000000000000003,0,0,0,0,93.32000000000001,100.25,0.15,996,0.9,303,2,0.0000,0.0000
2021,10,17,12,30,4.5,13,140,16,0,2.9000000000000004,12,124,11,15,89.45,88.81,0.15,996,0.9,306,2.3000000000000003,0.0000,0.0000
2021,10,17,13,30,6.6000000000000005,46,625,170,0,3.2,61,385,0,138,79.05,78.51,0.15,996,0.9,303,2.4000000000000004,6.5902,5.0324
2021,10,17,14,30,9.8,60,803,350,0,3.8000000000000003,60,803,0,350,66.23,68.82000000000001,0.15,997,0.9,294,1.9000000000000001,18.1048,14.0400
2021,10,17,15,30,14.100000000000001,67,886,503,0,4.7,67,886,0,503,53.2,60.54,0.15,997,1,291,1.9000000000000001,27.6421,21.5828
2021,10,17,16,30,17.6,71,928,611,0,4,71,928,0,611,40.45,54.45,0.15,996,1,292,2.4000000000000004,34.6633,27.1427
2021,10,17,17,30,19.3,70,945,660,0,4,70,945,0,660,36.31,51.4,0.15,996,1.1,288,2.8000000000000003,37.9265,29.7291
2021,10,17,18,30,20.3,66,948,651,0,4.2,66,948,0,651,34.76,51.93,0.15,995,1.1,286,3,37.3309,29.2573
2021,10,17,19,30,20.8,63,924,580,0,4.3,63,924,0,580,33.910000000000004,55.96,0.15,994,1.2000000000000002,285,2.9000000000000004,32.6731,25.5689
2021,10,17,20,30,20.700000000000003,63,861,457,0,4.4,63,861,0,457,34.27,62.78,0.15,994,1.2000000000000002,284,2.6,24.7597,19.3047
2021,10,17,21,30,19.5,59,734,291,0,4.800000000000001,59,734,0,291,38.02,71.55,0.15,993,1.3,283,1.6,14.6883,11.3510
2021,10,17,22,30,17.6,39,500,113,0,10.200000000000001,39,500,0,113,62,81.54,0.15,993,1.3,277,0.9,0.0000,0.0000
2021,10,17,23,30,16.7,0,0,0,0,6.7,0,0,0,0,51.72,92.42,0.15,993,1.3,271,0.9,0.0000,0.0000
2021,10,18,0,30,15.100000000000001,0,0,0,0,5.4,0,0,0,0,52.32,103.57000000000001,0.15,993,1.3,208,1,0.0000,0.0000
2021,10,18,1,30,13.200000000000001,0,0,0,0,5.6000000000000005,0,0,0,0,60.160000000000004,114.74000000000001,0.15,994,1.3,191,1.2000000000000002,0.0000,0.0000
2021,10,18,2,30,11.5,0,0,0,0,5.9,0,0,0,0,68.28,125.56,0.15,994,1.3,195,1.3,0.0000,0.0000
2021,10,18,3,30,10.3,0,0,0,0,5.800000000000001,0,0,0,0,73.68,135.43,0.15,993,1.3,208,1.4000000000000001,0.0000,0.0000
2021,10,18,4,30,9.5,0,0,0,0,5.6000000000000005,0,0,0,0,76.59,143.36,0.15,993,1.3,222,1.4000000000000001,0.0000,0.0000
2021,10,18,5,30,8.9,0,0,0,0,5.300000000000001,0,0,0,0,78.07000000000001,147.70000000000002,0.15,993,1.3,233,1.5,0.0000,0.0000
2021,10,18,6,30,8.200000000000001,0,0,0,0,5,0,0,0,0,80.26,146.94,0.15,994,1.3,241,1.4000000000000001,0.0000,0.0000
2021,10,18,7,30,7.7,0,0,0,0,4.800000000000001,0,0,0,0,81.67,141.4,0.15,994,1.3,245,1.3,0.0000,0.0000
2021,10,18,8,30,7.2,0,0,0,0,4.6000000000000005,0,0,0,0,83.32000000000001,132.79,0.15,994,1.3,245,1.2000000000000002,0.0000,0.0000
2021,10,18,9,30,7,0,0,0,0,4.4,0,0,0,0,83.47,122.58,0.15,994,1.3,240,1.2000000000000002,0.0000,0.0000
2021,10,18,10,30,7,0,0,0,0,4.3,0,0,0,0,82.68,111.63,0.15,994,1.3,229,1.1,0.0000,0.0000
2021,10,18,11,30,6.800000000000001,0,0,0,0,4.2,0,0,0,0,83.24,100.45,0.15,994,1.3,214,1.1,0.0000,0.0000
2021,10,18,12,30,7.800000000000001,12,135,14,0,4.1000000000000005,12,135,0,14,77.61,89,0.15,993,1.3,199,1.2000000000000002,0.0000,0.0000
2021,10,18,13,30,10.4,42,624,164,0,5.5,42,624,0,164,71.84,78.74,0.15,993,1.2000000000000002,187,1.7000000000000002,7.8261,5.9740
2021,10,18,14,30,13.4,57,798,342,0,5.300000000000001,57,798,0,342,58.13,69.08,0.15,993,1.2000000000000002,173,2.1,17.6511,13.6841
2021,10,18,15,30,16.900000000000002,65,880,494,0,6.6000000000000005,65,880,0,494,50.67,60.84,0.15,993,1.2000000000000002,163,2.3000000000000003,27.0982,21.1544
2021,10,18,16,30,20.400000000000002,70,921,601,0,7,70,921,0,601,41.89,54.78,0.15,993,1.2000000000000002,163,3.2,34.0448,26.6551
2021,10,18,17,30,22.3,70,940,652,0,5,70,940,0,652,32.33,51.75,0.15,992,1.2000000000000002,168,3.7,37.4151,29.3250
2021,10,18,18,30,23,67,939,641,0,5,67,939,0,641,31.080000000000002,52.300000000000004,0.15,991,1.3,174,3.6,36.7024,28.7613
2021,10,18,19,30,23.200000000000003,65,915,572,0,5.4,65,915,0,572,31.6,56.32,0.15,991,1.3,180,3.4000000000000004,32.1658,25.1681
2021,10,18,20,30,22.900000000000002,60,860,449,0,6,60,860,0,449,33.59,63.120000000000005,0.15,990,1.4000000000000001,186,3,24.2706,18.9188
2021,10,18,21,30,21.400000000000002,51,761,288,0,7.300000000000001,51,761,0,288,40.18,71.86,0.15,990,1.4000000000000001,187,2,14.4951,11.1967
2021,10,18,22,30,18.1,35,535,111,0,11.600000000000001,35,535,0,111,65.76,81.82000000000001,0.15,990,1.4000000000000001,183,1.3,0.0000,0.0000
2021,10,18,23,30,16.1,0,0,0,0,10.200000000000001,0,0,0,0,68.22,92.7,0.15,990,1.5,181,1.3,0.0000,0.0000
2021,10,19,0,30,14.3,0,0,0,0,9.4,0,0,0,0,72.51,103.84,0.15,990,1.4000000000000001,186,1.5,0.0000,0.0000
2021,10,19,1,30,13.700000000000001,0,0,0,0,9,0,0,0,0,73.36,115.02,0.15,990,1.4000000000000001,195,1.7000000000000002,0.0000,0.0000
2021,10,19,2,30,13,0,0,0,0,8.5,0,0,0,0,74.05,125.85000000000001,0.15,990,1.4000000000000001,205,1.9000000000000001,0.0000,0.0000
2021,10,19,3,30,12.4,0,0,0,0,8,0,0,0,0,74.61,135.74,0.15,991,1.4000000000000001,213,2.1,0.0000,0.0000
2021,10,19,4,30,11.8,0,0,0,0,7.800000000000001,0,0,0,0,76.58,143.70000000000002,0.15,991,1.5,218,2.2,0.0000,0.0000
2021,10,19,5,30,11.100000000000001,0,0,0,0,7.9,0,0,0,0,80.49,148.06,0.15,991,1.6,218,2,0.0000,0.0000
2021,10,19,6,30,10.4,0,0,0,0,8,0,0,0,0,84.97,147.28,0.15,992,1.6,214,1.7000000000000002,0.0000,0.0000
2021,10,19,7,30,9.9,0,0,0,0,8,0,0,0,0,87.96000000000001,141.69,0.15,992,1.6,205,1.5,0.0000,0.0000
2021,10,19,8,30,9.9,0,0,0,0,8,0,0,0,0,88.24,133.03,0.15,992,1.6,194,1.7000000000000002,0.0000,0.0000
2021,10,19,9,30,9.9,0,0,0,7,8.200000000000001,0,0,0,0,89.09,122.8,0.15,992,1.6,187,1.9000000000000001,0.0000,0.0000
2021,10,19,10,30,9.600000000000001,0,0,0,7,8.200000000000001,0,0,0,0,91.15,111.84,0.15,991,1.7000000000000002,184,2.1,0.0000,0.0000
2021,10,19,11,30,9.200000000000001,0,0,0,0,8.200000000000001,0,0,0,0,93.39,100.65,0.15,991,1.8,182,2.2,0.0000,0.0000
2021,10,19,12,30,9.9,10,90,11,8,8.1,5,0,71,5,88.8,89.19,0.15,991,2,181,2.8000000000000003,0.0000,0.0000
2021,10,19,13,30,11.600000000000001,46,552,152,7,8.200000000000001,68,144,0,96,79.61,78.97,0.15,991,2.1,177,3.3000000000000003,4.5785,3.4937
2021,10,19,14,30,13.9,64,730,322,8,8.4,99,501,0,276,69.54,69.33,0.15,991,2.2,172,3.3000000000000003,14.2137,11.0160
2021,10,19,15,30,17.2,74,820,470,0,8.9,74,820,0,470,58.24,61.13,0.15,991,2.3000000000000003,178,3.8000000000000003,25.7358,20.0873
2021,10,19,16,30,20.3,79,868,575,0,8.3,79,868,0,575,45.93,55.11,0.15,990,2.2,190,4.5,32.5224,25.4598
2021,10,19,17,30,22.200000000000003,79,893,627,0,7.1000000000000005,79,893,0,627,37.85,52.11,0.15,990,2.1,191,4.9,35.9285,28.1566
2021,10,19,18,30,23.1,76,895,619,0,6.7,76,895,0,619,34.81,52.660000000000004,0.15,989,2.1,189,4.9,35.3903,27.7297
2021,10,19,19,30,23.400000000000002,72,871,551,0,6.5,72,871,0,551,33.75,56.67,0.15,988,2.1,186,4.800000000000001,30.9311,24.1983
2021,10,19,20,30,23.200000000000003,67,815,431,0,6.5,67,815,0,431,34.09,63.440000000000005,0.15,988,2.1,182,4.5,23.2466,18.1165
2021,10,19,21,30,21.900000000000002,56,707,273,0,6.800000000000001,56,707,0,273,37.74,72.16,0.15,988,2.2,175,3.8000000000000003,13.7019,10.5793
2021,10,19,22,30,19.200000000000003,37,469,101,0,8.1,37,469,0,101,48.52,82.11,0.15,988,2.3000000000000003,167,2.9000000000000004,0.0000,0.0000
2021,10,19,23,30,17.5,0,0,0,0,8.8,0,0,0,0,56.59,92.97,0.15,988,2.4000000000000004,162,2.6,0.0000,0.0000
2021,10,20,0,30,16.2,0,0,0,0,8.8,0,0,0,0,61.39,104.11,0.15,989,2.5,159,3.2,0.0000,0.0000
2021,10,20,1,30,15.200000000000001,0,0,0,0,9,0,0,0,0,66.54,115.29,0.15,989,2.4000000000000004,160,3.1,0.0000,0.0000
2021,10,20,2,30,14.100000000000001,0,0,0,0,9.200000000000001,0,0,0,0,72.27,126.13000000000001,0.15,989,2.3000000000000003,162,2.8000000000000003,0.0000,0.0000
2021,10,20,3,30,13.100000000000001,0,0,0,0,9.3,0,0,0,0,77.58,136.05,0.15,990,2.3000000000000003,166,2.4000000000000004,0.0000,0.0000
2021,10,20,4,30,12.3,0,0,0,0,9.3,0,0,0,0,82.05,144.04,0.15,990,2.3000000000000003,172,2.1,0.0000,0.0000
2021,10,20,5,30,11.700000000000001,0,0,0,0,9.3,0,0,0,0,85.47,148.42000000000002,0.15,990,2.3000000000000003,176,2,0.0000,0.0000
2021,10,20,6,30,11.4,0,0,0,0,9.3,0,0,0,0,87.18,147.62,0.15,990,2.4000000000000004,178,2.1,0.0000,0.0000
2021,10,20,7,30,11.200000000000001,0,0,0,3,9.3,0,0,0,0,88.35000000000001,141.98,0.15,990,2.5,179,2.2,0.0000,0.0000
2021,10,20,8,30,11.100000000000001,0,0,0,0,9.3,0,0,0,0,88.96000000000001,133.28,0.15,990,2.6,181,2.3000000000000003,0.0000,0.0000
2021,10,20,9,30,10.9,0,0,0,0,9.4,0,0,0,0,90.28,123.01,0.15,990,2.7,185,2.4000000000000004,0.0000,0.0000
2021,10,20,10,30,10.8,0,0,0,8,9.4,0,0,0,0,90.96000000000001,112.04,0.15,990,2.7,186,2.3000000000000003,0.0000,0.0000
2021,10,20,11,30,10.600000000000001,0,0,0,8,9.4,0,0,0,0,91.99,100.85000000000001,0.15,989,2.8000000000000003,186,2.3000000000000003,0.0000,0.0000
2021,10,20,12,30,11.200000000000001,8,62,9,4,9.4,1,0,57,1,88.5,89.37,0.15,989,2.9000000000000004,184,2.8000000000000003,0.0000,0.0000
2021,10,20,13,30,12.700000000000001,50,484,141,5,9.700000000000001,57,81,0,72,81.71000000000001,79.19,0.15,989,2.9000000000000004,176,3.2,3.4326,2.6185
2021,10,20,14,30,15,72,677,308,0,10.3,72,677,0,308,73.35000000000001,69.59,0.15,989,2.8000000000000003,165,3.2,15.8253,12.2612
2021,10,20,15,30,18.400000000000002,84,771,453,0,11,84,771,0,453,61.97,61.42,0.15,988,2.8000000000000003,170,3.7,24.7602,19.3223
2021,10,20,16,30,21.3,93,813,554,0,11.100000000000001,93,813,0,554,52.26,55.44,0.15,987,2.9000000000000004,183,4.4,31.2862,24.4888
2021,10,20,17,30,22.6,96,828,601,0,11.9,96,828,0,601,50.85,52.46,0.15,986,3,186,4.9,34.3895,26.9474
2021,10,20,18,30,22.8,100,817,591,3,13,92,3,0,94,53.910000000000004,53.02,0.15,985,3,191,5.4,5.3662,4.2041
2021,10,20,19,30,22.3,99,780,524,3,14.100000000000001,112,115,0,175,59.58,57.01,0.15,985,2.8000000000000003,198,5.6000000000000005,9.8070,7.6711
2021,10,20,20,30,21.6,95,707,407,3,14.700000000000001,66,0,0,66,64.97,63.77,0.15,984,2.7,207,5.300000000000001,3.5517,2.7672
2021,10,20,21,30,20.700000000000003,79,574,252,3,15,51,0,0,51,70.02,72.47,0.15,984,2.5,215,4.5,2.5523,1.9697
2021,10,20,22,30,19.5,46,332,90,3,15,32,88,36,44,75.10000000000001,82.39,0.15,984,2.3000000000000003,225,3.8000000000000003,0.0000,0.0000
2021,10,20,23,30,18.8,0,0,0,3,14.200000000000001,0,0,7,0,74.51,93.24,0.15,984,2.2,230,3.7,0.0000,0.0000
2021,10,21,0,30,16.400000000000002,0,0,0,3,12.5,0,0,0,0,77.92,104.37,0.15,985,2,259,5,0.0000,0.0000
2021,10,21,1,30,13.8,0,0,0,3,10.100000000000001,0,0,0,0,78.3,115.56,0.15,986,1.8,276,5.300000000000001,0.0000,0.0000
2021,10,21,2,30,11.5,0,0,0,0,7.5,0,0,0,0,76.34,126.41,0.15,987,1.6,284,4.800000000000001,0.0000,0.0000
2021,10,21,3,30,10.200000000000001,0,0,0,3,5.7,0,0,0,0,73.57000000000001,136.36,0.15,986,1.5,281,4.1000000000000005,0.0000,0.0000
2021,10,21,4,30,9.700000000000001,0,0,0,3,5,0,0,0,0,72.78,144.38,0.15,986,1.6,274,3.9000000000000004,0.0000,0.0000
2021,10,21,5,30,9.3,0,0,0,4,4.7,0,0,0,0,72.77,148.78,0.15,986,1.7000000000000002,269,4.3,0.0000,0.0000
2021,10,21,6,30,8.6,0,0,0,7,4.1000000000000005,0,0,0,0,73.4,147.96,0.15,986,1.9000000000000001,268,4.7,0.0000,0.0000
2021,10,21,7,30,7.800000000000001,0,0,0,7,3.4000000000000004,0,0,0,0,73.85000000000001,142.26,0.15,986,1.9000000000000001,266,4.800000000000001,0.0000,0.0000
2021,10,21,8,30,7.1000000000000005,0,0,0,4,2.7,0,0,0,0,73.73,133.52,0.15,986,1.8,263,4.7,0.0000,0.0000
2021,10,21,9,30,6.6000000000000005,0,0,0,4,2.4000000000000004,0,0,0,0,74.44,123.23,0.15,986,1.7000000000000002,260,4.800000000000001,0.0000,0.0000
2021,10,21,10,30,6.6000000000000005,0,0,0,4,2.5,0,0,0,0,74.86,112.24000000000001,0.15,986,1.7000000000000002,260,4.9,0.0000,0.0000
2021,10,21,11,30,6.9,0,0,0,4,3.1,0,0,0,0,76.53,101.06,0.15,987,1.8,262,4.800000000000001,0.0000,0.0000
2021,10,21,12,30,7.4,8,28,8,4,4,2,0,57,2,78.94,89.55,0.15,987,1.9000000000000001,264,4.800000000000001,0.0000,0.0000
2021,10,21,13,30,8.200000000000001,63,388,134,3,5,19,0,36,19,80.31,79.42,0.15,988,2,270,5.2,0.9056,0.6906
2021,10,21,14,30,9.200000000000001,91,610,301,3,5.9,41,1,14,41,79.66,69.84,0.15,989,2.1,282,5.7,2.1019,1.6281
2021,10,21,15,30,10.200000000000001,105,720,446,3,6.2,135,110,61,187,76.43,61.71,0.15,989,2.1,292,6,10.2024,7.9603
2021,10,21,16,30,11.4,113,775,549,0,6.5,137,559,0,452,71.82000000000001,55.76,0.15,990,2.2,300,5.9,25.4870,19.9470
2021,10,21,17,30,12.3,115,799,598,4,6.7,95,0,0,95,68.65,52.81,0.15,990,2.3000000000000003,307,5.7,5.4281,4.2529
2021,10,21,18,30,12.700000000000001,111,803,590,4,6.800000000000001,167,8,0,172,67.16,53.38,0.15,990,2.3000000000000003,312,5.300000000000001,9.8040,7.6799
