Only_Date,Hour,EL_Solar_BusBarn_Total_KW,non_zero_count,GHI,non_zero_count_ghi,Average_KW,Average_GHI,Conversion_Efficiency
6/3/11,15,21.95668207,1,634,1,21.95668207,634,0.139548462
6/3/11,16,18.14618378,1,397,1,18.14618378,397,0.184179969
6/3/11,17,11.66778159,1,273,1,11.66778159,273,0.172215898
6/3/11,18,5.142787647,1,90,1,5.142787647,90,0.230252143
6/3/11,19,1.674533966,1,0,0,1.674533966,,
6/3/11,20,0.086286711,1,0,0,0.086286711,,
6/3/11,21,0,0,0,0,,,
6/3/11,22,0,0,0,0,,,
6/3/11,23,0,0,0,0,,,
6/4/11,0,0,0,0,0,,,
6/4/11,1,0,0,0,0,,,
6/4/11,2,0,0,0,0,,,
6/4/11,3,0,0,0,0,,,
6/4/11,4,0,0,0,0,,,
6/4/11,5,0.025813328,1,52,1,0.025813328,52,0.002000268
6/4/11,6,1.184374962,1,200,1,1.184374962,200,0.023861999
6/4/11,7,3.866024721,1,400,1,3.866024721,400,0.038945047
6/4/11,8,9.01754996,1,566,1,9.01754996,566,0.064197738
6/4/11,9,15.61585071,1,696,1,15.61585071,696,0.090407406
6/4/11,10,15.60833399,1,586,1,15.60833399,586,0.107326392
6/4/11,11,16.93603317,1,729,1,16.93603317,729,0.093612052
6/4/11,12,15.87862784,1,452,1,15.87862784,452,0.141553996
6/4/11,13,16.67186748,1,509,1,16.67186748,509,0.131981805
6/4/11,14,10.06697165,1,302,1,10.06697165,302,0.134319634
6/4/11,15,9.104362494,1,416,1,9.104362494,416,0.088186846
6/4/11,16,6.786270053,1,139,1,6.786270053,139,0.196726985
6/4/11,17,4.184538559,1,198,1,4.184538559,198,0.085158888
6/4/11,18,3.210346415,1,53,1,3.210346415,53,0.244075184
6/4/11,19,1.989294756,1,0,0,1.989294756,,
6/4/11,20,0.077147364,1,0,0,0.077147364,,
6/4/11,21,0,0,0,0,,,
6/4/11,22,0,0,0,0,,,
6/4/11,23,0,0,0,0,,,
6/5/11,0,0,0,0,0,,,
6/5/11,1,0,0,0,0,,,
6/5/11,2,0,0,0,0,,,
6/5/11,3,0,0,0,0,,,
6/5/11,4,0,0,0,0,,,
6/5/11,5,0.044469257,1,5,1,0.044469257,5,0.03583748
6/5/11,6,0.22966395,1,5,1,0.22966395,5,0.185084659
6/5/11,7,0.014629345,1,100,1,0.014629345,100,0.000589485
6/5/11,8,2.954148565,1,570,1,2.954148565,570,0.020883586
6/5/11,9,9.22806402,1,649,1,9.22806402,649,0.057294575
6/5/11,10,20.44851834,1,831,1,20.44851834,831,0.099153585
6/5/11,11,24.04652473,1,890,1,24.04652473,890,0.108870423
6/5/11,12,25.10737828,1,908,1,25.10737828,908,0.11141999
6/5/11,13,24.89402141,1,857,1,24.89402141,857,0.117047417
6/5/11,14,23.61367466,1,753,1,23.61367466,753,0.126361914
6/5/11,15,20.841281,1,611,1,20.841281,611,0.137445586
6/5/11,16,16.19890454,1,443,1,16.19890454,443,0.147343003
6/5/11,17,10.80361847,1,239,1,10.80361847,239,0.182145705
6/5/11,18,3.339920025,1,62,1,3.339920025,62,0.217066086
6/5/11,19,0.71080434,1,0,0,0.71080434,,
6/5/11,20,5.37E-07,1,0,0,5.37E-07,,
6/5/11,21,0,0,0,0,,,
6/5/11,22,0,0,0,0,,,
6/5/11,23,0,0,0,0,,,
6/6/11,0,0,0,0,0,,,
6/6/11,1,0,0,0,0,,,
6/6/11,2,0,0,0,0,,,
6/6/11,3,0,0,0,0,,,
6/6/11,4,0,0,0,0,,,
6/6/11,5,0,0,87,1,,87,
6/6/11,6,0.756674284,1,256,1,0.756674284,256,0.011910133
6/6/11,7,4.556931698,1,441,1,4.556931698,441,0.041637201
6/6/11,8,10.25966736,1,618,1,10.25966736,618,0.066894807
6/6/11,9,16.26304541,1,765,1,16.26304541,765,0.085661966
6/6/11,10,21.48234643,1,871,1,21.48234643,871,0.099382784
6/6/11,11,24.18828555,1,924,1,24.18828555,924,0.105482573
6/6/11,12,25.37253375,1,924,1,25.37253375,924,0.110646955
6/6/11,13,25.27073511,1,865,1,25.27073511,865,0.117719759
6/6/11,14,24.29017702,1,754,1,24.29017702,754,0.129809636
6/6/11,15,21.6299495,1,595,1,21.6299495,595,0.146482633
6/6/11,16,16.80822234,1,424,1,16.80822234,424,0.159736265
6/6/11,17,10.36565023,1,249,1,10.36565023,249,0.167743152
6/6/11,18,4.865873341,1,91,1,4.865873341,91,0.215460173
6/6/11,19,1.47532718,1,0,0,1.47532718,,
6/6/11,20,0.044466379,1,0,0,0.044466379,,
6/6/11,21,0,0,0,0,,,
6/6/11,22,0,0,0,0,,,
6/6/11,23,0,0,0,0,,,
6/7/11,0,0,0,0,0,,,
6/7/11,1,0,0,0,0,,,
6/7/11,2,0,0,0,0,,,
6/7/11,3,0,0,0,0,,,
6/7/11,4,0,0,0,0,,,
6/7/11,5,0.015347426,1,91,1,0.015347426,91,0.000679582
6/7/11,6,1.009202581,1,253,1,1.009202581,253,0.016073314
6/7/11,7,4.541547898,1,434,1,4.541547898,434,0.042165938
6/7/11,8,10.38377882,1,606,1,10.38377882,606,0.069044709
6/7/11,9,16.48683154,1,755,1,16.48683154,755,0.087990918
6/7/11,10,21.45530855,1,864,1,21.45530855,864,0.100061871
6/7/11,11,24.28444737,1,921,1,24.28444737,921,0.106246882
6/7/11,12,25.60389396,1,905,1,25.60389396,905,0.114000049
6/7/11,13,25.80450977,1,857,1,25.80450977,857,0.121328377
6/7/11,14,24.27348363,1,759,1,24.27348363,759,0.128865876
6/7/11,15,21.44160502,1,621,1,21.44160502,621,0.139127599
6/7/11,16,16.93312549,1,453,1,16.93312549,453,0.150621345
6/7/11,17,11.10884625,1,275,1,11.10884625,275,0.162773559
6/7/11,18,5.662226658,1,109,1,5.662226658,109,0.209318855
6/7/11,19,1.577898956,1,0,0,1.577898956,,
6/7/11,20,0.045109409,1,0,0,0.045109409,,
6/7/11,21,0,0,0,0,,,
6/7/11,22,0,0,0,0,,,
6/7/11,23,0,0,0,0,,,
6/8/11,0,0,0,0,0,,,
6/8/11,1,0,0,0,0,,,
6/8/11,2,0,0,0,0,,,
6/8/11,3,0,0,0,0,,,
6/8/11,4,0,0,0,0,,,
6/8/11,5,0,0,1,1,,1,
6/8/11,6,0.105565131,1,9,1,0.105565131,9,0.047263467
6/8/11,7,2.184998864,1,18,1,2.184998864,18,0.489132261
6/8/11,8,3.565160501,1,20,1,3.565160501,20,0.71828482
6/8/11,9,9.003237056,1,631,1,9.003237056,631,0.057493259
6/8/11,10,13.98371859,1,760,1,13.98371859,760,0.0741407
6/8/11,11,20.91646942,1,825,1,20.91646942,825,0.102160269
6/8/11,12,22.78640143,1,840,1,22.78640143,840,0.109306014
6/8/11,13,22.03332541,1,802,1,22.03332541,802,0.110701442
6/8/11,14,22.00389694,1,713,1,22.00389694,713,0.124353402
6/8/11,15,20.07420456,1,583,1,20.07420456,583,0.138745015
6/8/11,16,15.89090118,1,425,1,15.89090118,425,0.150663202
6/8/11,17,10.39056961,1,248,1,10.39056961,248,0.168824423
6/8/11,18,3.853936485,1,83,1,3.853936485,83,0.187100117
6/8/11,19,0.226598357,1,0,0,0.226598357,,
6/8/11,20,0,0,0,0,,,
6/8/11,21,0,0,0,0,,,
6/8/11,22,0,0,0,0,,,
6/8/11,23,0,0,0,0,,,
6/9/11,0,0,0,0,0,,,
6/9/11,1,0,0,0,0,,,
6/9/11,2,0,0,0,0,,,
6/9/11,3,0,0,0,0,,,
6/9/11,4,0,0,0,0,,,
6/9/11,5,0,0,8,1,,8,
6/9/11,6,0.011946949,1,12,1,0.011946949,12,0.004011653
6/9/11,7,0.097060183,1,75,1,0.097060183,75,0.005214677
6/9/11,8,0.084356835,1,76,1,0.084356835,76,0.004472541
6/9/11,9,1.459797578,1,178,1,1.459797578,178,0.033046102
6/9/11,10,2.841977074,1,218,1,2.841977074,218,0.052530517
6/9/11,11,3.902287229,1,154,1,3.902287229,154,0.102104788
6/9/11,12,3.371569784,1,108,1,3.371569784,108,0.125792861
6/9/11,13,0.654467288,1,196,1,0.654467288,196,0.013454869
6/9/11,14,0.678303894,1,512,1,0.678303894,512,0.005338287
6/9/11,15,6.570727069,1,137,1,6.570727069,137,0.193259325
6/9/11,16,7.421265125,1,369,1,7.421265125,369,0.081039953
6/9/11,17,9.886308803,1,157,1,9.886308803,157,0.253736016
6/9/11,18,6.118466551,1,36,1,6.118466551,36,0.684837742
6/9/11,19,0.736935011,1,0,0,0.736935011,,
6/9/11,20,0.007053991,1,0,0,0.007053991,,
6/9/11,21,0,0,0,0,,,
6/9/11,22,0,0,0,0,,,
6/9/11,23,0,0,0,0,,,
6/10/11,0,0,0,0,0,,,
6/10/11,1,0,0,0,0,,,
6/10/11,2,0,0,0,0,,,
6/10/11,3,0,0,0,0,,,
6/10/11,4,0,0,0,0,,,
6/10/11,5,0,0,82,1,,82,
6/10/11,6,0.88375607,1,174,1,0.88375607,174,0.020465896
6/10/11,7,4.409021031,1,120,1,4.409021031,120,0.148050038
6/10/11,8,9.278952323,1,178,1,9.278952323,178,0.210051863
6/10/11,9,8.224651853,1,226,1,8.224651853,226,0.146641428
6/10/11,10,11.99579171,1,501,1,11.99579171,501,0.096480332
6/10/11,11,8.080672651,1,595,1,8.080672651,595,0.054724039
6/10/11,12,7.538947518,1,306,1,7.538947518,306,0.099274313
6/10/11,13,14.14665695,1,547,1,14.14665695,547,0.104211127
6/10/11,14,11.16187859,1,483,1,11.16187859,483,0.093118884
6/10/11,15,12.39460265,1,135,1,12.39460265,135,0.369952901
6/10/11,16,3.124190762,1,230,1,3.124190762,230,0.054734015
6/10/11,17,1.803573691,1,29,1,1.803573691,29,0.250601399
6/10/11,18,0.861716397,1,3,1,0.861716397,3,1.157419246
6/10/11,19,0.149449099,1,0,0,0.149449099,,
6/10/11,20,0,0,0,0,,,
6/10/11,21,0,0,0,0,,,
6/10/11,22,0,0,0,0,,,
6/10/11,23,0,0,0,0,,,
6/11/11,0,0,0,0,0,,,
6/11/11,1,0,0,0,0,,,
6/11/11,2,0,0,0,0,,,
6/11/11,3,0,0,0,0,,,
6/11/11,4,0,0,0,0,,,
6/11/11,5,0.003662993,1,99,1,0.003662993,99,0.00014909
6/11/11,6,0.780007771,1,63,1,0.780007771,63,0.049889135
6/11/11,7,1.494969376,1,112,1,1.494969376,112,0.053785086
6/11/11,8,2.53335705,1,171,1,2.53335705,171,0.059696365
6/11/11,9,4.712168459,1,223,1,4.712168459,223,0.085145861
6/11/11,10,5.237476749,1,252,1,5.237476749,252,0.083746982
6/11/11,11,7.372696617,1,311,1,7.372696617,311,0.095524236
6/11/11,12,6.689727797,1,276,1,6.689727797,276,0.097666801
6/11/11,13,8.791169214,1,519,1,8.791169214,519,0.068253807
6/11/11,14,9.139469673,1,564,1,9.139469673,564,0.065296438
6/11/11,15,12.07819055,1,428,1,12.07819055,428,0.113711845
6/11/11,16,14.23830958,1,505,1,14.23830958,505,0.113609501
6/11/11,17,11.88287753,1,142,1,11.88287753,142,0.337194804
6/11/11,18,3.844983751,1,134,1,3.844983751,134,0.115621156
6/11/11,19,1.422125346,1,0,0,1.422125346,,
6/11/11,20,0.035665707,1,0,0,0.035665707,,
6/11/11,21,0,0,0,0,,,
6/11/11,22,0,0,0,0,,,
6/11/11,23,0,0,0,0,,,
6/12/11,0,0,0,0,0,,,
6/12/11,1,0,0,0,0,,,
6/12/11,2,0,0,0,0,,,
6/12/11,3,0,0,0,0,,,
6/12/11,4,0,0,0,0,,,
6/12/11,5,0.029437146,1,93,1,0.029437146,93,0.001275441
6/12/11,6,0.942079568,1,236,1,0.942079568,236,0.016085078
6/12/11,7,5.424596025,1,304,1,5.424596025,304,0.071902074
6/12/11,8,9.515849669,1,580,1,9.515849669,580,0.066110003
6/12/11,9,13.80378228,1,671,1,13.80378228,671,0.082894016
6/12/11,10,19.42106818,1,773,1,19.42106818,773,0.101237454
6/12/11,11,21.31137178,1,832,1,21.31137178,832,0.103213303
6/12/11,12,25.25734702,1,619,1,25.25734702,619,0.164416228
6/12/11,13,19.88090513,1,529,1,19.88090513,529,0.151435633
6/12/11,14,19.68393629,1,529,1,19.68393629,529,0.149935294
6/12/11,15,14.45548612,1,305,1,14.45548612,305,0.190976733
6/12/11,16,5.884170917,1,274,1,5.884170917,274,0.08653311
6/12/11,17,2.941717015,1,101,1,2.941717015,101,0.117361896
6/12/11,18,1.53544275,1,69,1,1.53544275,69,0.089666896
6/12/11,19,0.262072528,1,0,0,0.262072528,,
6/12/11,20,0.082287152,1,0,0,0.082287152,,
6/12/11,21,0,0,0,0,,,
6/12/11,22,0,0,0,0,,,
6/12/11,23,0,0,0,0,,,
6/13/11,0,0,0,0,0,,,
6/13/11,1,0,0,0,0,,,
6/13/11,2,0,0,0,0,,,
6/13/11,3,0,0,0,0,,,
6/13/11,4,0,0,0,0,,,
6/13/11,5,0.015818227,1,97,1,0.015818227,97,0.000657103
6/13/11,6,0.687321485,1,268,1,0.687321485,268,0.010334102
6/13/11,7,4.752675222,1,456,1,4.752675222,456,0.041997254
6/13/11,8,11.43869013,1,634,1,11.43869013,634,0.072700038
6/13/11,9,17.98411209,1,780,1,17.98411209,780,0.092905622
6/13/11,10,23.03138719,1,881,1,23.03138719,881,0.105339629
6/13/11,11,26.02880054,1,772,1,26.02880054,772,0.135857761
6/13/11,12,25.50007902,1,255,1,25.50007902,255,0.402947943
6/13/11,13,9.756332624,1,75,1,9.756332624,75,0.524170931
6/13/11,14,0.882143204,1,137,1,0.882143204,137,0.025945744
6/13/11,15,1.231065824,1,219,1,1.231065824,219,0.022650863
6/13/11,16,2.719287776,1,320,1,2.719287776,320,0.034241501
6/13/11,17,6.326014049,1,201,1,6.326014049,201,0.126818231
6/13/11,18,5.422677153,1,103,1,5.422677153,103,0.212140761
6/13/11,19,2.096672289,1,0,0,2.096672289,,
6/13/11,20,0.191160894,1,0,0,0.191160894,,
6/13/11,21,0,0,0,0,,,
6/13/11,22,0,0,0,0,,,
6/13/11,23,0,0,0,0,,,
6/14/11,0,0,0,0,0,,,
6/14/11,1,0,0,0,0,,,
6/14/11,2,0,0,0,0,,,
6/14/11,3,0,0,0,0,,,
6/14/11,4,0,0,0,0,,,
6/14/11,5,0,0,20,1,,20,
6/14/11,6,0,0,14,1,,14,
6/14/11,7,0.00090043,1,106,1,0.00090043,106,3.42E-05
6/14/11,8,0.557398103,1,301,1,0.557398103,301,0.007461851
6/14/11,9,5.756591715,1,316,1,5.756591715,316,0.073405051
6/14/11,10,13.1211125,1,220,1,13.1211125,220,0.240323132
6/14/11,11,10.94894913,1,706,1,10.94894913,706,0.062490692
6/14/11,12,13.85853591,1,740,1,13.85853591,740,0.075462855
6/14/11,13,20.88176558,1,716,1,20.88176558,716,0.117517296
6/14/11,14,22.32604394,1,513,1,22.32604394,513,0.175364632
6/14/11,15,16.72406746,1,417,1,16.72406746,417,0.161604501
6/14/11,16,11.363513,1,364,1,11.363513,364,0.125793681
6/14/11,17,9.938096572,1,173,1,9.938096572,173,0.231475327
6/14/11,18,2.292071774,1,100,1,2.292071774,100,0.092358274
6/14/11,19,0.304711404,1,3,1,0.304711404,3,0.409274843
6/14/11,20,0,0,0,0,,,
6/14/11,21,0,0,0,0,,,
6/14/11,22,0,0,0,0,,,
6/14/11,23,0,0,0,0,,,
6/15/11,0,0,0,0,0,,,
6/15/11,1,0,0,0,0,,,
6/15/11,2,0,0,0,0,,,
6/15/11,3,0,0,0,0,,,
6/15/11,4,0,0,0,0,,,
6/15/11,5,0,0,86,1,,86,
6/15/11,6,0.651219506,1,178,1,0.651219506,178,0.014741952
6/15/11,7,3.545227271,1,48,1,3.545227271,48,0.297612002
6/15/11,8,3.036470288,1,195,1,3.036470288,195,0.062745419
6/15/11,9,0.745747939,1,198,1,0.745747939,198,0.015176599
6/15/11,10,3.276717434,1,307,1,3.276717434,307,0.043007898
6/15/11,11,3.291648835,1,334,1,3.291648835,334,0.039711348
6/15/11,12,8.746763599,1,465,1,8.746763599,465,0.075795258
6/15/11,13,12.3421798,1,693,1,12.3421798,693,0.071763933
6/15/11,14,14.15117161,1,819,1,14.15117161,819,0.069623539
6/15/11,15,22.37735054,1,679,1,22.37735054,679,0.132796457
6/15/11,16,20.19330285,1,471,1,20.19330285,471,0.172756362
6/15/11,17,11.02192555,1,318,1,11.02192555,318,0.139661902
6/15/11,18,6.18097572,1,138,1,6.18097572,138,0.180478532
6/15/11,19,1.237980496,1,10,1,1.237980496,10,0.498840149
6/15/11,20,0.0417678,1,0,0,0.0417678,,
6/15/11,21,0,0,0,0,,,
6/15/11,22,0,0,0,0,,,
6/15/11,23,0,0,0,0,,,
6/16/11,0,0,0,0,0,,,
6/16/11,1,0,0,0,0,,,
6/16/11,2,0,0,0,0,,,
6/16/11,3,0,0,0,0,,,
6/16/11,4,0,0,0,0,,,
6/16/11,5,0.011251461,1,106,1,0.011251461,106,0.000427711
6/16/11,6,0.514462054,1,286,1,0.514462054,286,0.007248279
6/16/11,7,4.729187188,1,479,1,4.729187188,479,0.039783097
6/16/11,8,11.50726841,1,657,1,11.50726841,657,0.070575582
6/16/11,9,17.82031101,1,731,1,17.82031101,731,0.098230307
6/16/11,10,22.12204324,1,810,1,22.12204324,810,0.110049435
6/16/11,11,23.99815532,1,839,1,23.99815532,839,0.115255988
6/16/11,12,25.11667537,1,893,1,25.11667537,893,0.113333497
6/16/11,13,24.49937207,1,749,1,24.49937207,749,0.131801615
6/16/11,14,23.11714361,1,665,1,23.11714361,665,0.140074836
6/16/11,15,20.2410261,1,601,1,20.2410261,601,0.135708063
6/16/11,16,17.47610212,1,465,1,17.47610212,465,0.151439518
6/16/11,17,12.67018732,1,298,1,12.67018732,298,0.171322487
6/16/11,18,6.06528067,1,127,1,6.06528067,127,0.192439748
6/16/11,19,1.431187639,1,7,1,1.431187639,7,0.823846183
6/16/11,20,0.090688113,1,0,0,0.090688113,,
6/16/11,21,0,0,0,0,,,
6/16/11,22,0,0,0,0,,,
6/16/11,23,0,0,0,0,,,
6/17/11,0,0,0,0,0,,,
6/17/11,1,0,0,0,0,,,
6/17/11,2,0,0,0,0,,,
6/17/11,3,0,0,0,0,,,
6/17/11,4,0,0,0,0,,,
6/17/11,5,0.035089796,1,78,1,0.035089796,78,0.001812733
6/17/11,6,1.709643261,1,140,1,1.709643261,140,0.049206793
6/17/11,7,4.395264121,1,406,1,4.395264121,406,0.043622097
6/17/11,8,8.834123856,1,519,1,8.834123856,519,0.068587303
6/17/11,9,14.75802973,1,473,1,14.75802973,473,0.12572303
6/17/11,10,7.764595252,1,432,1,7.764595252,432,0.072424028
6/17/11,11,12.73133947,1,808,1,12.73133947,808,0.063490732
6/17/11,12,15.21417319,1,767,1,15.21417319,767,0.079928302
6/17/11,13,20.87777706,1,479,1,20.87777706,479,0.175629045
6/17/11,14,13.31072473,1,359,1,13.31072473,359,0.149401463
6/17/11,15,6.504742137,1,383,1,6.504742137,383,0.0684351
6/17/11,16,4.947834194,1,190,1,4.947834194,190,0.104932286
6/17/11,17,3.548293838,1,209,1,3.548293838,209,0.068410204
6/17/11,18,3.633498941,1,62,1,3.633498941,62,0.236146192
6/17/11,19,1.000722053,1,3,1,1.000722053,3,1.344125478
6/17/11,20,0.023779803,1,0,0,0.023779803,,
6/17/11,21,0,0,0,0,,,
6/17/11,22,0,0,0,0,,,
6/17/11,23,0,0,0,0,,,
6/18/11,0,0,0,0,0,,,
6/18/11,1,0,0,0,0,,,
6/18/11,2,0,0,0,0,,,
6/18/11,3,0,0,0,0,,,
6/18/11,4,0,0,0,0,,,
6/18/11,5,0.020937689,1,41,1,0.020937689,41,0.002057749
6/18/11,6,1.197585986,1,80,1,1.197585986,80,0.060320414
6/18/11,7,2.627525791,1,191,1,2.627525791,191,0.055432085
6/18/11,8,2.615377198,1,382,1,2.615377198,382,0.027587895
6/18/11,9,7.451345371,1,329,1,7.451345371,329,0.091261246
6/18/11,10,11.64962124,1,495,1,11.64962124,495,0.094831846
6/18/11,11,5.548944638,1,427,1,5.548944638,427,0.052363674
6/18/11,12,12.08310103,1,431,1,12.08310103,431,0.112966256
6/18/11,13,8.962289237,1,339,1,8.962289237,339,0.106528756
6/18/11,14,6.810064799,1,175,1,6.810064799,175,0.15680532
6/18/11,15,3.687808553,1,338,1,3.687808553,338,0.043964209
6/18/11,16,3.108826059,1,304,1,3.108826059,304,0.041206947
6/18/11,17,4.345229551,1,140,1,4.345229551,140,0.125063992
6/18/11,18,3.949763849,1,38,1,3.949763849,38,0.418827444
6/18/11,19,1.973034616,1,2,1,1.973034616,2,3.975138884
6/18/11,20,0.081655443,1,0,0,0.081655443,,
6/18/11,21,0,0,0,0,,,
6/18/11,22,0,0,0,0,,,
6/18/11,23,0,0,0,0,,,
6/19/11,0,0,0,0,0,,,
6/19/11,1,0,0,0,0,,,
6/19/11,2,0,0,0,0,,,
6/19/11,3,0,0,0,0,,,
6/19/11,4,0,0,0,0,,,
6/19/11,5,0.000320667,1,49,1,0.000320667,49,2.64E-05
6/19/11,6,0.506954854,1,112,1,0.506954854,112,0.018238909
6/19/11,7,1.108562368,1,322,1,1.108562368,322,0.013872408
6/19/11,8,7.24793278,1,511,1,7.24793278,511,0.05715324
6/19/11,9,13.09419885,1,535,1,13.09419885,535,0.09862176
6/19/11,10,15.54679413,1,649,1,15.54679413,649,0.096525875
6/19/11,11,9.528575095,1,793,1,9.528575095,793,0.048417501
6/19/11,12,15.41767759,1,713,1,15.41767759,713,0.087131868
6/19/11,13,19.52602381,1,694,1,19.52602381,694,0.113370991
6/19/11,14,17.74689871,1,684,1,17.74689871,684,0.104547576
6/19/11,15,17.96714456,1,642,1,17.96714456,642,0.112769494
6/19/11,16,17.32342691,1,474,1,17.32342691,474,0.147266194
6/19/11,17,11.88542758,1,294,1,11.88542758,294,0.162897747
6/19/11,18,5.383672805,1,125,1,5.383672805,125,0.173546653
6/19/11,19,1.374634358,1,8,1,1.374634358,8,0.692380463
6/19/11,20,0.113331848,1,0,0,0.113331848,,
6/19/11,21,0,0,0,0,,,
6/19/11,22,0,0,0,0,,,
6/19/11,23,0,0,0,0,,,
6/20/11,0,0,0,0,0,,,
6/20/11,1,0,0,0,0,,,
6/20/11,2,0,0,0,0,,,
6/20/11,3,0,0,0,0,,,
6/20/11,4,0,0,0,0,,,
6/20/11,5,0,0,16,1,,16,
6/20/11,6,0,0,12,1,,12,
6/20/11,7,0,0,36,1,,36,
6/20/11,8,0.089143749,1,206,1,0.089143749,206,0.001743698
6/20/11,9,3.432073797,1,632,1,3.432073797,632,0.021882006
6/20/11,10,11.1806087,1,728,1,11.1806087,728,0.061884469
6/20/11,11,18.2130398,1,781,1,18.2130398,781,0.093967787
6/20/11,12,22.4768304,1,858,1,22.4768304,858,0.105559027
6/20/11,13,24.92029087,1,760,1,24.92029087,760,0.132125643
6/20/11,14,24.58832783,1,671,1,24.58832783,671,0.147657011
6/20/11,15,20.22103125,1,471,1,20.22103125,471,0.172993582
6/20/11,16,13.47344884,1,318,1,13.47344884,318,0.170725839
6/20/11,17,8.735369934,1,148,1,8.735369934,148,0.2378303
6/20/11,18,3.570841405,1,50,1,3.570841405,50,0.287771748
6/20/11,19,0.30000339,1,2,1,0.30000339,2,0.604426872
6/20/11,20,0.010996805,1,0,0,0.010996805,,
6/20/11,21,0,0,0,0,,,
6/20/11,22,0,0,0,0,,,
6/20/11,23,0,0,0,0,,,
6/21/11,0,0,0,0,0,,,
6/21/11,1,0,0,0,0,,,
6/21/11,2,0,0,0,0,,,
6/21/11,3,0,0,0,0,,,
6/21/11,4,0,0,0,0,,,
6/21/11,5,0.007005511,1,61,1,0.007005511,61,0.000462762
6/21/11,6,1.068058022,1,233,1,1.068058022,233,0.018470835
6/21/11,7,3.826746575,1,331,1,3.826746575,331,0.046585344
6/21/11,8,9.441943083,1,335,1,9.441943083,335,0.113570142
6/21/11,9,12.18131514,1,705,1,12.18131514,705,0.069622988
6/21/11,10,16.80055977,1,692,1,16.80055977,692,0.097828469
6/21/11,11,22.31199849,1,925,1,22.31199849,925,0.097195092
6/21/11,12,19.08719164,1,934,1,19.08719164,934,0.082346047
6/21/11,13,22.69257594,1,894,1,22.69257594,894,0.102280743
6/21/11,14,17.55773006,1,797,1,17.55773006,797,0.088768247
6/21/11,15,18.75746549,1,460,1,18.75746549,460,0.164309972
6/21/11,16,14.94706431,1,247,1,14.94706431,247,0.243840897
6/21/11,17,7.262964953,1,169,1,7.262964953,169,0.173170871
6/21/11,18,4.692705574,1,89,1,4.692705574,89,0.21246182
6/21/11,19,1.691001146,1,7,1,1.691001146,7,0.973404746
6/21/11,20,0.035072181,1,0,0,0.035072181,,
6/21/11,21,0,0,0,0,,,
6/21/11,22,0,0,0,0,,,
6/21/11,23,0,0,0,0,,,
6/22/11,0,0,0,0,0,,,
6/22/11,1,0,0,0,0,,,
6/22/11,2,0,0,0,0,,,
6/22/11,3,0,0,0,0,,,
6/22/11,4,0,0,0,0,,,
6/22/11,5,0,0,3,1,,3,
6/22/11,6,0.085320475,1,46,1,0.085320475,46,0.007473827
6/22/11,7,1.189137298,1,53,1,1.189137298,53,0.090407348
6/22/11,8,1.306071205,1,121,1,1.306071205,121,0.043493973
6/22/11,9,3.88085851,1,175,1,3.88085851,175,0.089358806
6/22/11,10,4.493883633,1,108,1,4.493883633,108,0.167666255
6/22/11,11,3.633652622,1,141,1,3.633652622,141,0.103841724
6/22/11,12,7.075746114,1,275,1,7.075746114,275,0.103678128
6/22/11,13,5.393860713,1,212,1,5.393860713,212,0.102520677
6/22/11,14,9.240871325,1,340,1,9.240871325,340,0.109517016
6/22/11,15,5.996423422,1,173,1,5.996423422,173,0.139666994
6/22/11,16,9.643531724,1,123,1,9.643531724,123,0.315921076
6/22/11,17,2.882512308,1,100,1,2.882512308,100,0.116149881
6/22/11,18,1.589776101,1,57,1,1.589776101,57,0.112385092
6/22/11,19,0.418132606,1,4,1,0.418132606,4,0.421212879
6/22/11,20,0.00661092,1,0,0,0.00661092,,
6/22/11,21,0,0,0,0,,,
6/22/11,22,0,0,0,0,,,
6/22/11,23,0,0,0,0,,,
6/23/11,0,0,0,0,0,,,
6/23/11,1,0,0,0,0,,,
6/23/11,2,0,0,0,0,,,
6/23/11,3,0,0,0,0,,,
6/23/11,4,0,0,0,0,,,
6/23/11,5,0,0,18,1,,18,
6/23/11,6,0.172622457,1,81,1,0.172622457,81,0.008587364
6/23/11,7,0.958416058,1,254,1,0.958416058,254,0.015204354
6/23/11,8,5.839396444,1,117,1,5.839396444,117,0.201108162
6/23/11,9,8.693121277,1,643,1,8.693121277,643,0.054476897
6/23/11,10,17.38340084,1,299,1,17.38340084,299,0.23426702
6/23/11,11,11.27265595,1,199,1,11.27265595,199,0.228255249
6/23/11,12,9.928861775,1,137,1,9.928861775,137,0.292029345
6/23/11,13,6.542231531,1,328,1,6.542231531,328,0.080371054
6/23/11,14,7.979371243,1,269,1,7.979371243,269,0.119526441
6/23/11,15,6.338734256,1,181,1,6.338734256,181,0.141114476
6/23/11,16,4.309873086,1,100,1,4.309873086,100,0.173664911
6/23/11,17,3.157781484,1,145,1,3.157781484,145,0.087752939
6/23/11,18,1.237830288,1,72,1,1.237830288,72,0.069274948
6/23/11,19,0.487320106,1,13,1,0.487320106,13,0.151049251
6/23/11,20,0.004102699,1,0,0,0.004102699,,
6/23/11,21,0,0,0,0,,,
6/23/11,22,0,0,0,0,,,
6/23/11,23,0,0,0,0,,,
6/24/11,0,0,0,0,0,,,
6/24/11,1,0,0,0,0,,,
6/24/11,2,0,0,0,0,,,
6/24/11,3,0,0,0,0,,,
6/24/11,4,0,0,0,0,,,
6/24/11,5,0.006732991,1,103,1,0.006732991,103,0.000263402
